kind	class	method	param	index	uri	field
METHOD	org.springframework.http.ProblemDetail	setType(java.net.URI)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/ProblemDetail.java	type
METHOD	org.springframework.web.accept.ParameterContentNegotiationStrategy	setParameterName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/accept/ParameterContentNegotiationStrategy.java	parameterName
METHOD	org.springframework.web.accept.PathExtensionContentNegotiationStrategy	setUrlPathHelper(org.springframework.web.util.UrlPathHelper)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/accept/PathExtensionContentNegotiationStrategy.java	urlPathHelper
METHOD	org.springframework.web.util.UrlPathHelper	setDefaultEncoding(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/UrlPathHelper.java	defaultEncoding
METHOD	org.springframework.web.accept.ContentNegotiationManagerFactoryBean	setParameterName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/accept/ContentNegotiationManagerFactoryBean.java	parameterName
METHOD	org.springframework.web.context.support.GroovyWebApplicationContext	setMetaClass(groovy.lang.MetaClass)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/context/support/GroovyWebApplicationContext.java	metaClass
METHOD	org.springframework.web.context.request.async.StandardServletAsyncWebRequest	onError(jakarta.servlet.AsyncEvent)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/context/request/async/StandardServletAsyncWebRequest.java	state
METHOD	org.springframework.web.context.request.async.StandardServletAsyncWebRequest	onComplete(jakarta.servlet.AsyncEvent)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/context/request/async/StandardServletAsyncWebRequest.java	state
METHOD	org.springframework.web.context.request.async.WebAsyncManager	setTaskExecutor(org.springframework.core.task.AsyncTaskExecutor)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/context/request/async/WebAsyncManager.java	taskExecutor
METHOD	org.springframework.web.util.CookieGenerator	setCookiePath(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java	cookiePath
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	findNextPotentialReference(int)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	nextPotentialReferencePosition
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	findNextPotentialReference(int)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	nextPotentialReferencePosition
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	findNextPotentialReference(int)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	nextSemicolonPosition
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	findNextPotentialReference(int)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	nextPotentialReferencePosition
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	findNextPotentialReference(int)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	nextPotentialReferencePosition
METHOD	org.springframework.web.util.HtmlCharacterEntityDecoder	copyCharactersTillPotentialReference()	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlCharacterEntityDecoder.java	currentPosition
METHOD	org.springframework.web.util.UriComponentsBuilder	encode(java.nio.charset.Charset)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java	charset
METHOD	org.springframework.web.util.UriComponentsBuilder	replacePath(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java	pathBuilder
METHOD	org.springframework.web.util.UriComponentsBuilder	resetHierarchicalComponents()	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java	pathBuilder
METHOD	org.springframework.web.util.DefaultUriBuilderFactory	setEncodingMode(org.springframework.web.util.DefaultUriBuilderFactory.EncodingMode)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/DefaultUriBuilderFactory.java	encodingMode
METHOD	org.springframework.web.util.pattern.PathPatternParser	setPathOptions(org.springframework.http.server.PathContainer.Options)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/pattern/PathPatternParser.java	pathOptions
METHOD	org.springframework.web.util.pattern.InternalPathPatternParser	parse(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java	pathPatternData
METHOD	org.springframework.web.util.pattern.InternalPathPatternParser	parse(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java	pathElementStart
METHOD	org.springframework.web.util.pattern.InternalPathPatternParser	parse(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/util/pattern/InternalPathPatternParser.java	pathElementStart
METHOD	org.springframework.http.ResponseCookie$DefaultResponseCookieBuilder	maxAge(java.time.Duration)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/ResponseCookie.java	maxAge
METHOD	org.springframework.http.ResponseCookie$DefaultResponseCookieBuilder	maxAge(long)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/ResponseCookie.java	maxAge
METHOD	org.springframework.web.server.adapter.HttpWebHandlerAdapter	setSessionManager(org.springframework.web.server.session.WebSessionManager)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java	sessionManager
METHOD	org.springframework.web.server.adapter.HttpWebHandlerAdapter	setLocaleContextResolver(org.springframework.web.server.i18n.LocaleContextResolver)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java	localeContextResolver
METHOD	org.springframework.web.server.adapter.HttpWebHandlerAdapter	setObservationRegistry(io.micrometer.observation.ObservationRegistry)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java	observationRegistry
METHOD	org.springframework.web.server.adapter.HttpWebHandlerAdapter	setObservationConvention(org.springframework.http.server.reactive.observation.ServerRequestObservationConvention)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java	observationConvention
METHOD	org.springframework.web.server.adapter.DefaultServerWebExchange	addUrlTransformer(java.util.function.Function)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/adapter/DefaultServerWebExchange.java	urlTransformer
METHOD	org.springframework.web.server.session.CookieWebSessionIdResolver	setCookieName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/CookieWebSessionIdResolver.java	cookieName
METHOD	org.springframework.web.server.session.CookieWebSessionIdResolver	setCookieMaxAge(java.time.Duration)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/CookieWebSessionIdResolver.java	cookieMaxAge
METHOD	org.springframework.web.server.session.DefaultWebSessionManager	setSessionIdResolver(org.springframework.web.server.session.WebSessionIdResolver)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/DefaultWebSessionManager.java	sessionIdResolver
METHOD	org.springframework.web.server.session.DefaultWebSessionManager	setSessionStore(org.springframework.web.server.session.WebSessionStore)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/DefaultWebSessionManager.java	sessionStore
METHOD	org.springframework.web.server.session.InMemoryWebSessionStore	setClock(java.time.Clock)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/InMemoryWebSessionStore.java	clock
METHOD	org.springframework.web.server.session.InMemoryWebSessionStore$InMemoryWebSession	setMaxIdleTime(java.time.Duration)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/InMemoryWebSessionStore.java	maxIdleTime
METHOD	org.springframework.web.server.session.InMemoryWebSessionStore$InMemoryWebSession	updateLastAccessTime(java.time.Instant)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/InMemoryWebSessionStore.java	lastAccessTime
METHOD	org.springframework.web.server.session.HeaderWebSessionIdResolver	setHeaderName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/server/session/HeaderWebSessionIdResolver.java	headerName
METHOD	org.springframework.web.multipart.support.MultipartFilter	setMultipartResolverBeanName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/multipart/support/MultipartFilter.java	multipartResolverBeanName
METHOD	org.springframework.web.cors.UrlBasedCorsConfigurationSource	initUrlPathHelper()	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/cors/UrlBasedCorsConfigurationSource.java	urlPathHelper
METHOD	org.springframework.web.cors.UrlBasedCorsConfigurationSource	setUrlPathHelper(org.springframework.web.util.UrlPathHelper)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/cors/UrlBasedCorsConfigurationSource.java	urlPathHelper
METHOD	org.springframework.web.cors.UrlBasedCorsConfigurationSource	setPathMatcher(org.springframework.util.PathMatcher)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/cors/UrlBasedCorsConfigurationSource.java	pathMatcher
METHOD	org.springframework.web.DefaultErrorResponseBuilder	typeMessageCode(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/DefaultErrorResponseBuilder.java	typeMessageCode
METHOD	org.springframework.web.DefaultErrorResponseBuilder	titleMessageCode(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/DefaultErrorResponseBuilder.java	titleMessageCode
METHOD	org.springframework.web.DefaultErrorResponseBuilder	detailMessageCode(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/DefaultErrorResponseBuilder.java	detailMessageCode
METHOD	org.springframework.web.filter.AbstractRequestLoggingFilter	setBeforeMessagePrefix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/AbstractRequestLoggingFilter.java	beforeMessagePrefix
METHOD	org.springframework.web.filter.AbstractRequestLoggingFilter	setBeforeMessageSuffix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/AbstractRequestLoggingFilter.java	beforeMessageSuffix
METHOD	org.springframework.web.filter.AbstractRequestLoggingFilter	setAfterMessagePrefix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/AbstractRequestLoggingFilter.java	afterMessagePrefix
METHOD	org.springframework.web.filter.AbstractRequestLoggingFilter	setAfterMessageSuffix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/AbstractRequestLoggingFilter.java	afterMessageSuffix
METHOD	org.springframework.web.filter.ForwardedHeaderFilter$ForwardedPrefixExtractor	recalculatePathsIfNecessary()	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/ForwardedHeaderFilter.java	actualRequestUri
METHOD	org.springframework.web.filter.reactive.HiddenHttpMethodFilter	setMethodParamName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/reactive/HiddenHttpMethodFilter.java	methodParamName
METHOD	org.springframework.web.filter.CompositeFilter	setFilters(java.util.List)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/CompositeFilter.java	filters
METHOD	org.springframework.web.filter.RelativeRedirectFilter	setRedirectStatus(org.springframework.http.HttpStatusCode)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/RelativeRedirectFilter.java	redirectStatus
METHOD	org.springframework.web.filter.HiddenHttpMethodFilter	setMethodParam(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/HiddenHttpMethodFilter.java	methodParam
METHOD	org.springframework.web.filter.CorsFilter	setCorsProcessor(org.springframework.web.cors.CorsProcessor)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/CorsFilter.java	processor
METHOD	org.springframework.web.filter.FormContentFilter	setFormConverter(org.springframework.http.converter.FormHttpMessageConverter)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/filter/FormContentFilter.java	formConverter
METHOD	org.springframework.http.converter.FormHttpMessageConverter	setSupportedMediaTypes(java.util.List)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/FormHttpMessageConverter.java	supportedMediaTypes
METHOD	org.springframework.http.converter.FormHttpMessageConverter	setPartConverters(java.util.List)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/FormHttpMessageConverter.java	partConverters
METHOD	org.springframework.http.converter.FormHttpMessageConverter	setCharset(java.nio.charset.Charset)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/FormHttpMessageConverter.java	charset
METHOD	org.springframework.web.service.invoker.AbstractReactorHttpExchangeAdapter	setReactiveAdapterRegistry(org.springframework.core.ReactiveAdapterRegistry)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/service/invoker/AbstractReactorHttpExchangeAdapter.java	reactiveAdapterRegistry
METHOD	org.springframework.web.bind.support.DefaultSessionAttributeStore	setAttributeNamePrefix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/bind/support/DefaultSessionAttributeStore.java	attributeNamePrefix
METHOD	org.springframework.web.client.RestTemplate	setErrorHandler(org.springframework.web.client.ResponseErrorHandler)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/RestTemplate.java	errorHandler
METHOD	org.springframework.web.client.RestTemplate	setUriTemplateHandler(org.springframework.web.util.UriTemplateHandler)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/RestTemplate.java	uriTemplateHandler
METHOD	org.springframework.web.client.RestTemplate	setObservationRegistry(io.micrometer.observation.ObservationRegistry)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/RestTemplate.java	observationRegistry
METHOD	org.springframework.http.client.support.HttpAccessor	setRequestFactory(org.springframework.http.client.ClientHttpRequestFactory)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/http/client/support/HttpAccessor.java	requestFactory
METHOD	org.springframework.web.client.DefaultRestClientBuilder	observationRegistry(io.micrometer.observation.ObservationRegistry)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/DefaultRestClientBuilder.java	observationRegistry
METHOD	org.springframework.web.client.support.RestGatewaySupport	setRestTemplate(org.springframework.web.client.RestTemplate)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/support/RestGatewaySupport.java	restTemplate
METHOD	org.springframework.web.client.ExtractingResponseErrorHandler	setMessageConverters(java.util.List)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/client/ExtractingResponseErrorHandler.java	messageConverters
METHOD	org.springframework.web.method.support.InvocableHandlerMethod	setHandlerMethodArgumentResolvers(org.springframework.web.method.support.HandlerMethodArgumentResolverComposite)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/method/support/InvocableHandlerMethod.java	resolvers
METHOD	org.springframework.web.method.support.InvocableHandlerMethod	setParameterNameDiscoverer(org.springframework.core.ParameterNameDiscoverer)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/method/support/InvocableHandlerMethod.java	parameterNameDiscoverer
METHOD	org.springframework.web.method.support.InvocableHandlerMethod	setMethodValidator(org.springframework.validation.method.MethodValidator)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/method/support/InvocableHandlerMethod.java	validationGroups
